   TaxiA    TaxiB
20000570 20000578
20000229 20000285
20000014 20000131
20000320 20000403
20000380 20000454
20000030 20000075
20000167 20000346
20000359 20000516
20000005 20000018
20000142 20000289
20000047 20000429
20000146 20000408
20000577 20000594
20000360 20000367
20000065 20000419
20000114 20000311
20000003 20000480
20000040 20000547
20000074 20000131
20000153 20000424
20000345 20000594
20000037 20000249
20000229 20000419
20000245 20000363
20000126 20000671
20000148 20000430
20000051 20000497
20000161 20000665
20000472 20000527
20000009 20000271
20000012 20000542
20000067 20000249
20000108 20000250
20000113 20000594
20000509 20000594
20000393 20000419
20000424 20000486
20000451 20000589
20000184 20000245
20000308 20000311
20000387 20000604
20000005 20000502
20000120 20000260
20000159 20000188
20000364 20000620
20000331 20000672
20000403 20000548
20000477 20000497
20000504 20000600
20000196 20000255
20000440 20000615
20000039 20000271
20000024 20000902
20000120 20000610
20000206 20000384
20000192 20000486
20000326 20000486
20000431 20000502
20000040 20000092
20000320 20000671
20000361 20000672
20000435 20000621
20000342 20000430
20000099 20000672
20000075 20000086
20000185 20000446
20000171 20000548
20000226 20000255
20000305 20000548
20000319 20000446
20000222 20000513
20000294 20000389
20000032 20000389
20000111 20000682
20000054 20000148
20000296 20000435
20000108 20000384
20000199 20000502
20000273 20000451
20000011 20000451
20000465 20000621
20000525 20000672
20000027 20000395
20000013 20000497
20000101 20000344
20000409 20000497
20000467 20000667
20000541 20000616
20000601 20000667
20000252 20000513
20000279 20000616
20000403 20000682
20000351 20000492
20000007 20000682
20000576 20000610
20000367 20000436
20000520 20000678
20000138 20000384
20000041 20000451
20000077 20000108
20000464 20000554
20000137 20000159
20000206 20000518
20000154 20000328
20000192 20000620
20000307 20000570
20000288 20000328
20000398 20000688
20000057 20000395
20000136 20000688
20000571 20000616
20000383 20000565
20000548 20000632
20000281 20000288
20000031 20000113
20000492 20000508
20000021 20000334
20000434 20000503
20000224 20000693
20000337 20000570
20000166 20000688
20000109 20000154
20000578 20000632
20000027 20000529
20000054 20000632
20000140 20000406
20000006 20000591
20000367 20000570
20000542 20000571
20000105 20000570
20000330 20000688
20000325 20000344
20000156 20000535
20000443 20000565
20000381 20000653
20000040 20000360
20000002 20000068
20000057 20000529
20000480 20000632
20000304 20000406
20000042 20000406
20000436 20000525
20000017 20000349
20000107 20000242
20000186 20000535
20000260 20000484
20000015 20000653
20000051 20000310
20000010 20000309
20000109 20000288
20000334 20000406
20000007 20000011
20000239 20000546
20000140 20000540
20000114 20000258
20000215 20000310
20000517 20000648
20000195 20000597
20000360 20000664
20000345 20000541
20000114 20000608
20000020 20000192
20000053 20000140
20000151 20000675
20000245 20000310
20000305 20000361
20000021 20000602
20000247 20000356
20000359 20000597
20000303 20000665
20000014 20000562
20000113 20000541
20000540 20000608
20000108 20000197
20000050 20000192
20000327 20000500
20000101 20000157
20000092 20000603
20000370 20000547
20000430 20000598
20000163 20000254
20000201 20000546
20000254 20000372
20000333 20000665
20000044 20000562
20000138 20000197
20000308 20000608
20000330 20000367
20000046 20000608
20000120 20000557
20000206 20000331
20000285 20000624
20000233 20000434
20000648 20000676
20000023 20000624
20000384 20000603
20000309 20000429
20000020 20000326
20000099 20000619
20000042 20000085
20000074 20000562
20000037 20000680
20000073 20000337
20000263 20000434
20000089 20000281
20000113 20000675
20000047 20000055
20000451 20000670
20000492 20000671
20000198 20000224
20000032 20000686
20000081 20000578
20000024 20000044
20000254 20000506
20000328 20000455
20000085 20000697
20000066 20000455
20000520 20000625
20000105 20000383
20000179 20000332
20000258 20000625
20000423 20000692
20000055 20000296
20000008 20000450
20000173 20000517
20000307 20000517
20000040 20000173
20000499 20000687
20000098 20000343
20000196 20000686
20000267 20000337
20000325 20000507
20000058 20000163
20000288 20000625
20000021 20000281
20000453 20000692
20000260 20000297
20000337 20000517
20000529 20000687
20000663 20000687
20000239 20000359
20000578 20000579
20000343 20000682
20000429 20000456
20000167 20000456
20000406 20000472
20000065 20000179
20000367 20000517
20000468 20000569
20000100 20000173
20000022 20000482
20000156 20000482
20000173 20000651
20000360 20000477
20000172 20000426
20000153 20000184
20000612 20000698
20000285 20000303
20000364 20000596
20000436 20000472
20000347 20000400
20000077 20000539
20000250 20000467
20000126 20000431
20000153 20000534
20000037 20000359
20000109 20000235
20000229 20000529
20000009 20000031
20000053 20000303
20000256 20000662
20000338 20000472
20000068 20000611
20000332 20000657
20000280 20000467
20000010 20000606
20000406 20000606
20000257 20000483
20000482 20000601
20000007 20000308
20000067 20000359
20000086 20000601
20000022 20000616
20000118 20000324
20000424 20000596
20000104 20000426
20000157 20000252
20000360 20000611
20000327 20000663
20000041 20000077
20000192 20000246
20000345 20000488
20000018 20000093
20000004 20000195
20000136 20000314
20000421 20000483
20000118 20000674
20000099 20000432
20000171 20000308
20000036 20000083
20000222 20000273
20000189 20000325
20000192 20000596
20000187 20000252
20000247 20000303
20000340 20000494
20000051 20000391
20000431 20000612
20000243 20000561
20000625 20000663
20000224 20000319
20000229 20000663
20000031 20000678
20000245 20000607
20000305 20000658
20000451 20000483
20000148 20000674
20000222 20000623
20000280 20000601
20000242 20000309
20000032 20000499
20000009 20000515
20000026 20000684
20000081 20000391
20000160 20000684
20000108 20000494
20000199 20000612
20000180 20000370
20000254 20000319
20000333 20000612
20000407 20000561
20000011 20000561
20000273 20000561
20000372 20000540
20000409 20000607
20000008 20000263
20000120 20000504
20000173 20000330
20000159 20000432
20000233 20000381
20000307 20000330
20000458 20000499
20000499 20000500
20000196 20000499
20000249 20000325
20000328 20000618
20000309 20000376
20000460 20000545
20000138 20000494
20000041 20000561
20000464 20000664
20000569 20000680
20000187 20000386
20000243 20000695
20000263 20000381
20000015 20000279
20000020 20000623
20000094 20000572
20000053 20000571
20000488 20000499
20000014 20000054
20000506 20000516
20000050 20000273
20000492 20000618
20000242 20000443
20000395 20000685
20000032 20000633
20000054 20000392
20000071 20000561
20000140 20000166
20000508 20000562
20000144 20000285
20000235 20000403
20000295 20000454
20000047 20000352
20000386 20000572
20000372 20000674
20000520 20000572
20000105 20000330
20000311 20000398
20000297 20000500
20000008 20000397
20000172 20000239
20000158 20000341
20000276 20000562
20000364 20000409
20000515 20000578
20000174 20000285
20000325 20000454
20000036 20000351
20000288 20000572
20000040 20000470
20000341 20000398
20000527 20000588
20000112 20000346
20000213 20000398
20000188 20000341
20000068 20000424
20000021 20000578
20000107 20000352
20000547 20000624
20000332 20000470
20000010 20000419
20000144 20000419
20000524 20000640
20000161 20000588
20000197 20000245
20000142 20000346
20000007 20000121
20000160 20000363
20000067 20000172
20000509 20000517
20000577 20000651
20000327 20000476
20000360 20000424
20000100 20000470
20000174 20000419
20000325 20000588
20000077 20000486
20000324 20000363
20000040 20000604
20000074 20000188
20000229 20000476
20000320 20000594
20000454 20000594
20000058 20000594
20000073 20000902
20000011 20000024
20000129 20000245
20000373 20000605
20000257 20000430
20000014 20000672
20000009 20000328
20000523 20000549
20000108 20000307
20000352 20000667
20000484 20000594
20000157 20000199
20000217 20000250
20000560 20000589
20000252 20000436
20000159 20000245
20000477 20000554
20000114 20000502
20000328 20000431
20000044 20000672
20000020 20000086
20000138 20000307
20000217 20000600
20000250 20000548
20000002 20000446
20000120 20000667
20000514 20000594
20000192 20000543
20000570 20000903
20000038 20000076
20000435 20000678
20000166 20000261
20000245 20000554
20000226 20000312
20000305 20000605
20000410 20000621
20000050 20000086
20000222 20000570
20000242 20000256
20000051 20000688
20000486 20000616
20000546 20000667
20000224 20000616
20000086 20000682
20000488 20000662
20000562 20000611
20000273 20000508
20000338 20000903
20000465 20000678
20000050 20000436
20000083 20000384
20000597 20000605
20000027 20000452
20000013 20000554
20000022 20000108
20000123 20000160
20000409 20000554
20000574 20000621
20000376 20000606
20000252 20000570
20000233 20000328
20000477 20000688
20000076 20000344
20000024 20000154
20000136 20000395
20000084 20000205
20000576 20000667
20000268 20000514
20000254 20000616
20000388 20000616
20000116 20000682
20000594 20000684
20000671 20000904
20000409 20000904
20000041 20000508
20000189 20000406
20000329 20000386
20000021 20000041
20000057 20000452
20000153 20000160
20000604 20000621
20000263 20000328
20000245 20000688
20000281 20000345
20000492 20000565
20000624 20000684
20000434 20000560
20000508 20000509
20000167 20000216
20000263 20000678
20000397 20000678
20000089 20000525
20000359 20000386
20000184 20000570
20000311 20000345
20000022 20000242
20000049 20000345
20000268 20000648
20000276 20000509
20000179 20000576
20000055 20000540
20000517 20000571
20000195 20000520
20000255 20000571
20000341 20000345
20000093 20000243
20000153 20000294
20000213 20000345
20000304 20000463
20000004 20000171
20000042 20000463
20000455 20000632
20000473 20000649
20000017 20000406
20000031 20000304
20000036 20000648
20000222 20000249
20000005 20000022
20000109 20000345
20000334 20000463
20000026 20000310
20000007 20000068
20000086 20000361
20000160 20000310
20000067 20000119
20000352 20000480
20000140 20000597
20000327 20000423
20000005 20000372
20000114 20000315
20000116 20000361
20000206 20000254
20000285 20000547
20000230 20000648
20000345 20000598
20000419 20000547
20000326 20000356
20000004 20000305
20000271 20000649
20000243 20000321
20000320 20000541
20000361 20000542
20000020 20000249
20000245 20000367
20000410 20000434
20000148 20000434
20000129 20000192
20000497 20000588
20000261 20000311
20000224 20000429
20000012 20000546
20000509 20000598
20000108 20000254
20000540 20000665
20000199 20000372
20000273 20000321
20000011 20000321
20000391 20000542
20000525 20000542
20000083 20000197
20000005 20000506
20000376 20000419
20000008 20000023
20000013 20000367
20000197 20000676
20000178 20000434
20000252 20000383
20000009 20000625
20000351 20000362
20000163 20000311
20000669 20000671
20000268 20000327
20000180 20000480
20000388 20000429
20000138 20000254
20000041 20000321
20000046 20000665
20000206 20000388
20000095 20000557
20000100 20000901
20000623 20000676
20000099 20000676
20000094 20000332
20000362 20000497
20000048 20000337
20000089 20000338
20000075 20000440
20000053 20000681
20000199 20000506
20000391 20000676
20000465 20000625
20000372 20000434
20000525 20000676
20000198 20000281
20000005 20000640
20000008 20000157
20000054 20000502
20000467 20000671
20000140 20000276
20000601 20000671
20000007 20000686
20000084 20000152
20000177 20000343
20000216 20000271
20000367 20000440
20000217 20000681
20000060 20000697
20000233 20000625
20000255 20000384
20000038 20000157
20000480 20000502
20000249 20000569
20000230 20000327
20000020 20000517
20000042 20000276
20000207 20000343
20000247 20000681
20000343 20000389
20000021 20000338
20000585 20000676
20000010 20000179
20000089 20000472
20000075 20000574
20000144 20000179
20000235 20000297
20000012 20000225
20000086 20000174
20000376 20000687
20000167 20000513
20000557 20000698
20000276 20000456
20000367 20000574
20000119 20000472
20000114 20000128
20000100 20000230
20000104 20000349
20000443 20000569
20000517 20000518
20000116 20000174
20000195 20000467
20000121 20000518
20000217 20000226
20000668 20000687
20000360 20000534
20000308 20000344
20000494 20000534
20000098 20000534
20000285 20000360
20000364 20000653
20000325 20000698
20000473 20000596
20000021 20000472
20000452 20000658
20000359 20000467
20000315 20000360
20000012 20000359
20000338 20000529
20000030 20000376
20000327 20000370
20000280 20000524
20000010 20000663
20000144 20000663
20000092 20000473
20000257 20000540
20000482 20000658
20000160 20000607
20000239 20000900
20000118 20000381
20000104 20000483
20000424 20000653
20000195 20000601
20000157 20000309
20000060 20000376
20000345 20000545
20000419 20000494
20000384 20000473
20000114 20000612
20000421 20000540
20000020 20000196
20000116 20000658
20000269 20000900
20000250 20000658
20000093 20000674
20000497 20000535
20000588 20000653
20000192 20000653
20000247 20000360
20000326 20000653
20000565 20000669
20000128 20000668
20000224 20000376
20000263 20000304
20000245 20000664
20000011 20000268
20000451 20000540
20000492 20000541
20000695 20000900
20000280 20000658
20000197 20000623
20000178 20000381
20000257 20000674
20000252 20000330
20000430 20000602
20000163 20000258
20000595 20000669
20000199 20000669
20000273 20000618
20000254 20000376
20000011 20000618
20000184 20000546
20000041 20000268
20000173 20000387
20000307 20000387
20000076 20000454
20000499 20000557
20000131 20000161
20000084 20000315
20000361 20000623
20000039 20000572
20000042 20000089
20000476 20000546
20000187 20000443
20000340 20000685
20000018 20000634
20000073 20000341
20000453 20000562
